,Unnamed: 0,ID,x,y,time,NMEA_lat,latDir,NMEA_lon,lonDir,fix,nSat,hError,altitude,unit,height (datum),unit.1,dgpsAge,checksum,note,typename,sub category,ID.1,energifyn,fjernvarme,geodanmark,kortopslag,samaqua
283,539,286,590714.6397,6136817.62,125034.1,5522.15648,N,1025.880476,E,4,10,1.9,22.766,M,39.413,M,1.1,0013*79,,new_Downspout Grille,,286,-,-,1210521229,-,-
284,436,452,590680.2182,6136735.936,115643.65,5522.112835,N,1025.846312,E,4,13,0.8,23.39,M,39.413,M,1.6,0013*7D,,new_Downspout Grille,,452,-,-,-,-,-
285,517,533,590800.5436,6136701.502,123200.6,5522.092942,N,1025.959512,E,4,10,1.1,22.37,M,39.413,M,0.6,0013*78,,new_Downspout Grille,,533,-,-,-,-,-
286,563,580,590709.1979,6136802.031,130035.4,5522.148138,N,1025.875023,E,4,8,2.2,23.645,M,39.413,M,1.4,0013*75,,new_Fuse Box,,580,-,-,-,-,-
287,566,583,590708.8932,6136781.449,130149.7,5522.137048,N,1025.874334,E,4,8,2,23.256,M,39.413,M,0.7,0013*7D,,new_Fuse Box,,583,-,-,-,-,-
288,293,0,590802.3145,6136656.916,103047.45,5522.068891,N,1025.96032,E,4,12,0.9,23.347,M,39.415,M,2.5,0000*77,Second validation from here,new_Light Fixture,,0,-,-,1103669411,-,-
289,304,1,590780.5189,6136655.155,103654.15,5522.068184,N,1025.93966,E,4,12,1.3,23.679,M,39.415,M,1.1,0000*7F,,new_Light Fixture,,1,-,-,-,-,-
290,320,10,590758.1812,6136659.283,104253.7,5522.070656,N,1025.918601,E,4,11,1.2,23.5,M,39.415,M,1.7,0000*74,,new_Light Fixture,,10,-,-,1103669248,-,-
291,315,15,590757.1809,6136671.357,104101.5,5522.077175,N,1025.917889,E,4,12,0.9,23.519,M,39.415,M,1.5,0000*7A,,new_Light Fixture,,15,-,-,1103668986,-,-
292,298,26,590783.1896,6136672.216,103407.9,5522.07735,N,1025.942519,E,4,12,0.9,23.528,M,39.415,M,1.9,0000*70,,new_Light Fixture,,26,-,-,1034152928,-,-
293,300,26,590783.1855,6136672.138,103500.4,5522.077308,N,1025.942514,E,4,11,1,23.496,M,39.415,M,1.4,0000*7E,,new_Light Fixture,,26,-,-,1034152928,-,-
294,339,44,590732.3709,6136670.42,105206.45,5522.076945,N,1025.894392,E,4,12,0.9,23.465,M,39.415,M,1.5,0000*70,,new_Light Fixture,,44,-,-,1034152930,-,-
295,345,48,590721.1758,6136652.176,105901.15,5522.067235,N,1025.883443,E,4,11,1.1,23.525,M,39.415,M,1.1,0000*72,,new_Light Fixture,,48,-,-,1103668991,-,-
296,358,67,590698.2798,6136653.674,111350.55,5522.068297,N,1025.861804,E,4,14,0.9,23.406,M,39.413,M,1.5,0007*74,,new_Light Fixture,,67,-,-,1103669300,-,-
297,367,75,590681.3801,6136665.177,111830.15,5522.074684,N,1025.846035,E,4,15,0.8,24.08,M,39.413,M,1.1,0007*73,,new_Light Fixture,,75,-,-,-,-,-
298,366,76,590682.5038,6136665.662,111808.45,5522.074933,N,1025.847108,E,4,16,0.7,24.183,M,39.413,M,1.5,0007*74,,new_Light Fixture,,76,-,-,-,-,-
299,368,77,590694.0933,6136667.096,111921.9,5522.075577,N,1025.858103,E,4,14,0.8,24.064,M,39.413,M,1.9,0007*75,,new_Light Fixture,,77,-,-,-,-,-
300,371,81,590680.1363,6136686.086,112048.7,5522.085968,N,1025.845264,E,4,14,0.8,24.207,M,39.413,M,1.7,0007*78,,new_Light Fixture,,81,-,-,-,-,-
301,370,82,590692.2605,6136687.168,112017.2,5522.086416,N,1025.856759,E,4,16,0.7,24.065,M,39.413,M,1.2,0007*71,,new_Light Fixture,,82,-,-,-,-,-
302,374,85,590667.1581,6136684.729,112159.6,5522.085379,N,1025.832956,E,4,11,1,24.127,M,39.413,M,1.6,0007*7C,,new_Light Fixture,,85,-,-,1034153008,-,-
303,392,101,590671.01,6136726.149,113155.35,5522.107662,N,1025.837407,E,4,14,0.8,23.68,M,39.413,M,1.4,0007*71,,new_Light Fixture,,101,-,-,1034152988,-,-
304,377,108,590693.8196,6136697.281,112346.05,5522.09185,N,1025.858431,E,4,13,0.8,23.669,M,39.413,M,2,0007*7B,,new_Light Fixture,,108,-,-,1103669242,-,-
305,376,109,590670.9019,6136694.971,112312.65,5522.090859,N,1025.836699,E,4,12,1.2,24.043,M,39.413,M,1.6,0007*76,,new_Light Fixture,,109,-,-,-,-,-
306,394,111,590665.4083,6136704.133,113313.45,5522.095857,N,1025.831678,E,4,15,0.8,24.038,M,39.413,M,1.5,0007*71,,new_Light Fixture,,111,-,-,-,-,-
307,400,120,590662.9634,6136731.351,113711.05,5522.110555,N,1025.829893,E,4,13,0.9,23.518,M,39.413,M,1,0007*73,,new_Light Fixture,,120,-,-,1034152954,-,-
308,402,121,590653.5418,6136724.546,113813.25,5522.106992,N,1025.820845,E,4,12,0.9,23.967,M,39.413,M,1.3,0007*70,,new_Light Fixture,,121,-,-,-,-,-
309,409,130,590650.0076,6136744.832,114153.95,5522.117964,N,1025.817894,E,4,9,1.9,23.41,M,39.413,M,2,0007*70,,new_Light Fixture,,130,-,-,1034152975,-,-
310,410,130,590648.8842,6136745.942,114220.75,5522.118575,N,1025.816853,E,4,9,1.9,23.441,M,39.413,M,1.8,0007*76,,new_Light Fixture,,130,-,-,1034152975,-,-
311,414,132,590658.177,6136746.921,114537.75,5522.119,N,1025.825666,E,4,10,1.6,23.445,M,39.413,M,1.8,0013*7F,,new_Light Fixture,,132,-,-,-,-,-
312,415,134,590667.706,6136755.779,114614.7,5522.123669,N,1025.834856,E,4,8,1.4,23.842,M,39.413,M,0.7,0013*70,,new_Light Fixture,,134,-,-,1034152955,-,-
313,420,137,590660.9803,6136772.082,114830,5522.13253,N,1025.828808,E,4,9,1.4,24.393,M,39.413,M,1,0013*78,,new_Light Fixture,,137,-,-,1034152955,-,-
314,422,138,590658.3619,6136796.298,114931.35,5522.145611,N,1025.826801,E,4,9,1.4,24.521,M,39.413,M,1.4,0013*7E,,new_Light Fixture,,138,-,-,1034152956,-,-
315,423,138,590658.3614,6136796.296,114932.95,5522.14561,N,1025.826801,E,4,9,1.4,24.527,M,39.413,M,2,0013*77,,new_Light Fixture,,138,-,-,1034152956,-,-
316,427,140,590661.9117,6136788.953,115301.05,5522.141613,N,1025.830018,E,4,10,1.3,24.728,M,39.413,M,2,0013*76,,new_Light Fixture,,140,-,-,-,-,-
317,428,141,590671.7831,6136789.817,115319.6,5522.141969,N,1025.839377,E,4,6,1.9,24.195,M,39.413,M,1.6,0013*73,,new_Light Fixture,,141,-,-,-,-,-
318,426,142,590682.7705,6136791.255,115202.65,5522.142623,N,1025.849803,E,4,11,1,24.028,M,39.413,M,1.6,0013*71,,new_Light Fixture,,142,-,-,-,-,-
319,424,143,590692.066,6136822.11,115100.2,5522.15915,N,1025.8592,E,4,11,1.1,23.506,M,39.413,M,1.2,0013*72,,new_Light Fixture,,143,-,-,1210520555,-,-
320,425,144,590694.4681,6136797.102,115132.55,5522.145645,N,1025.860987,E,4,11,1.1,23.517,M,39.413,M,1.5,0013*7B,,new_Light Fixture,,144,-,-,1210520554,-,-
321,430,145,590697.0172,6136771.881,115428.45,5522.132023,N,1025.862909,E,4,14,0.8,23.498,M,39.413,M,1.5,0013*7C,,new_Light Fixture,,145,-,-,1210520553,-,-
322,432,146,590699.0127,6136749.6,115513.7,5522.119991,N,1025.864364,E,4,15,0.8,23.486,M,39.413,M,1.7,0013*78,,new_Light Fixture,,146,-,-,1210520552,-,-
323,481,162,590794.2897,6136695.434,121842,5522.08974,N,1025.953476,E,4,11,1.1,23.254,M,39.413,M,1,0013*76,,new_Light Fixture,,162,-,-,1034152926,-,-
324,484,165,590775.2922,6136693.149,121935.15,5522.08872,N,1025.935453,E,4,11,1,23.164,M,39.413,M,1.1,0013*74,,new_Light Fixture,,165,-,-,1034152925,-,-
325,489,172,590756.1815,6136691.714,122152.8,5522.088158,N,1025.91734,E,4,13,0.9,23.41,M,39.413,M,0.8,0013*7E,,new_Light Fixture,,172,-,-,1034152924,-,-
326,493,175,590737.1312,6136689.867,122320.4,5522.087374,N,1025.899276,E,4,10,1.3,23.3,M,39.413,M,1.4,0013*7F,,new_Light Fixture,,175,-,-,1034152923,-,-
327,498,183,590717.993,6136687.644,122528.65,5522.086388,N,1025.88112,E,4,12,1.1,23.28,M,39.413,M,1.6,0013*7E,,new_Light Fixture,,183,-,-,1034152922,-,-
328,463,186,590715.9481,6136705.695,121124.95,5522.096139,N,1025.879537,E,4,12,1.1,23.403,M,39.413,M,0.9,0013*75,,new_Light Fixture,,186,-,-,1034152921,-,-
329,466,189,590735.2811,6136707.351,121241.55,5522.096818,N,1025.897865,E,4,13,0.8,23.216,M,39.413,M,1.5,0013*7C,,new_Light Fixture,,189,-,-,1034152920,-,-
330,470,194,590754.1617,6136709.458,121416.3,5522.097744,N,1025.915774,E,4,12,0.9,23.149,M,39.413,M,1.3,0013*71,,new_Light Fixture,,194,-,-,1034152919,-,-
331,477,200,590773.3686,6136711.455,121640.65,5522.098608,N,1025.933989,E,4,12,1,23.054,M,39.413,M,1.6,0013*7F,,new_Light Fixture,,200,-,-,1034152918,-,-
332,480,203,590792.5841,6136712.906,121757.05,5522.099176,N,1025.952202,E,4,12,0.9,23.264,M,39.413,M,1,0013*7D,,new_Light Fixture,,203,-,-,1034152917,-,-
333,438,209,590714.4055,6136723.456,115809.05,5522.10573,N,1025.878422,E,4,14,0.8,23.557,M,39.413,M,1,0013*70,,new_Light Fixture,,209,-,-,1034152912,-,-
334,446,218,590752.4323,6136727.239,120301.9,5522.107347,N,1025.914483,E,4,14,0.8,23.198,M,39.413,M,0.9,0013*7F,,new_Light Fixture,,218,-,-,1034152914,-,-
335,452,224,590771.5494,6136729.061,120651.4,5522.108117,N,1025.93261,E,4,12,1,23.166,M,39.413,M,1.4,0013*7F,,new_Light Fixture,,224,-,-,1034152915,-,-
336,457,230,590790.9284,6136730.795,120825.6,5522.108837,N,1025.950984,E,4,13,0.8,23.346,M,39.413,M,1.6,0013*7F,,new_Light Fixture,,230,-,-,1034152916,-,-
337,576,232,590779.7757,6136754.699,130651.05,5522.121844,N,1025.940894,E,4,10,1.1,23.089,M,39.413,M,1,0013*79,,new_Light Fixture,,232,-,-,1034152911,-,-
338,579,233,590750.4253,6136751.424,130825.2,5522.120405,N,1025.913054,E,4,10,1.1,23.261,M,39.413,M,1.2,0013*7D,,new_Light Fixture,,233,-,-,1034152910,-,-
339,583,239,590721.1529,6136748.637,131142.55,5522.119227,N,1025.885298,E,4,9,1.5,23.08,M,39.413,M,1.5,0013*70,,new_Light Fixture,,239,-,-,1034152909,-,-
340,570,247,590742.8101,6136773.688,130405.5,5522.132489,N,1025.906281,E,4,9,1.7,23.746,M,39.413,M,1.5,0013*71,,new_Light Fixture,,247,-,-,1113474640,-,-
341,571,248,590753.2751,6136774.234,130425.15,5522.132668,N,1025.916195,E,4,8,1.4,23.692,M,39.413,M,1.1,0013*79,,new_Light Fixture,,248,-,-,1113474623,-,-
342,572,250,590785.2327,6136788.187,130514.55,5522.139833,N,1025.946711,E,4,8,2.1,23.486,M,39.413,M,1.5,0013*7D,,new_Light Fixture,,250,-,-,1034152977,-,-
343,575,254,590787.2058,6136770.529,130623.05,5522.130294,N,1025.948234,E,4,9,1.6,23.33,M,39.413,M,1,0013*76,,new_Light Fixture,,254,-,-,1034152976,-,-
344,550,255,590783.6077,6136806.553,125605.65,5522.149751,N,1025.94553,E,4,10,1.1,23.461,M,39.413,M,1.6,0013*72,,new_Light Fixture,,255,-,-,1034152905,-,-
345,569,256,590751.8985,6136789.901,130332.1,5522.141127,N,1025.915198,E,4,9,1.2,23.726,M,39.413,M,1.1,0013*77,,new_Light Fixture,,256,-,-,1113474817,-,-
346,568,257,590741.0598,6136788.971,130307.75,5522.140746,N,1025.904922,E,4,9,1.7,23.594,M,39.413,M,1.8,0013*78,,new_Light Fixture,,257,-,-,1113474651,-,-
347,567,258,590709.1198,6136781.001,130217.4,5522.136804,N,1025.87454,E,4,8,2.1,23.846,M,39.413,M,1.4,0013*79,,new_Light Fixture,,258,-,-,1034152907,-,-
348,526,271,590722.7072,6136838.562,124359.75,5522.167678,N,1025.888519,E,4,11,1.1,23.487,M,39.413,M,1.8,0013*7B,,new_Light Fixture,,271,-,-,1034152897,-,-
349,524,273,590742.0215,6136840.054,124251.7,5522.168268,N,1025.906826,E,4,13,0.8,23.561,M,39.413,M,0.7,0013*72,,new_Light Fixture,,273,-,-,-,-,-
350,544,281,590762.6339,6136822.055,125215.3,5522.158339,N,1025.925983,E,4,10,1.1,23.64,M,39.413,M,1.3,0013*79,,new_Light Fixture,,281,-,-,1034152900,-,-
351,542,283,590743.7394,6136820.245,125137.8,5522.157572,N,1025.908067,E,4,10,1.1,23.481,M,39.413,M,1.8,0013*72,,new_Light Fixture,,283,-,-,-,-,-
352,540,285,590724.655,6136818.481,125053.1,5522.156833,N,1025.889971,E,4,9,1.3,23.634,M,39.413,M,1.1,0013*73,,new_Light Fixture,,285,-,-,1034152902,-,-
353,538,287,590705.6642,6136816.759,125015.35,5522.156115,N,1025.871965,E,4,10,1.2,23.35,M,39.413,M,1.4,0013*7B,,new_Light Fixture,,287,-,-,1034152903,-,-
354,564,288,590707.3381,6136799.112,130059.15,5522.146586,N,1025.873206,E,4,9,1.8,23.605,M,39.413,M,2.2,0013*77,,new_Light Fixture,,288,-,-,1034152906,-,-
355,309,4,590766.6069,6136656.933,103847.05,5522.069296,N,1025.926528,E,4,10,1.6,23.527,M,39.415,M,1,0000*73,,new_Manhole Cover,,4,-,-,-,-,-
356,333,5,590760.9648,6136652.397,104837.25,5522.066914,N,1025.921101,E,4,9,2.2,23.559,M,39.415,M,1.3,0000*7B,,new_Manhole Cover,,5,-,-,-,-,-
357,308,6,590775.4454,6136653.22,103822.9,5522.067197,N,1025.934821,E,4,9,2.1,23.65,M,39.415,M,1.9,0000*77,,new_Manhole Cover,,6,-,-,-,-,-
358,590,23,590800.3831,6136669.374,132257.25,5522.075627,N,1025.958735,E,4,11,1,22.383,M,39.413,M,1.3,0013*7B,,new_Manhole Cover,,23,-,-,-,-,-
359,303,24,590791.9435,6136655.331,103615.95,5522.068152,N,1025.950474,E,4,12,0.9,23.604,M,39.415,M,0.9,0000*73,,new_Manhole Cover,,24,-,-,-,-,-
360,302,27,590776.9653,6136667.821,103539.95,5522.07505,N,1025.936543,E,4,11,1,23.482,M,39.415,M,0.9,0000*7E,,new_Manhole Cover,,27,-,-,-,-,-
361,329,36,590742.042,6136664.446,104614.35,5522.073618,N,1025.903428,E,4,12,0.9,23.477,M,39.415,M,1.4,0000*7F,,new_Manhole Cover,,36,-,-,-,-,-
362,346,55,590720.3291,6136647.906,105945.9,5522.064944,N,1025.882558,E,4,12,1,23.603,M,39.415,M,1.9,0000*77,,new_Manhole Cover,,55,-,-,-,-,-
363,347,56,590721.829,6136647.114,110857.75,5522.0645,N,1025.883962,E,4,14,0.8,23.629,M,39.413,M,1.8,0007*74,,new_Manhole Cover,,56,-,-,1103665959,-,-
364,375,112,590652.9389,6136690.6,112235.45,5522.088702,N,1025.819614,E,4,6,4.7,23.91,M,39.413,M,1.5,0007*78,,new_Manhole Cover,,112,-,-,-,-,-
365,403,122,590647.9719,6136723.753,113835,5522.106626,N,1025.815558,E,4,11,1.6,23.779,M,39.413,M,2,0007*72,,new_Manhole Cover,,122,-,-,-,-,-
366,435,150,590678.5605,6136740.305,115622.2,5522.115208,N,1025.844828,E,4,12,1.2,23.482,M,39.413,M,1.2,0013*7B,,new_Manhole Cover,,150,-,-,1034152862,-,-
367,505,153,590715.702,6136678.436,122818.85,5522.08145,N,1025.878774,E,4,10,1.3,22.491,M,39.413,M,1.9,0013*7C,,new_Manhole Cover,,153,-,-,-,-,-
368,512,158,590776.0951,6136685,123050.45,5522.084319,N,1025.936054,E,4,11,1,22.556,M,39.413,M,1.5,0013*71,,new_Manhole Cover,,158,-,-,-,-,-
369,516,161,590799.4504,6136686.751,123134.7,5522.085004,N,1025.958191,E,4,9,2,22.519,M,39.413,M,1.7,0013*7D,,new_Manhole Cover,,161,-,-,-,-,-
370,587,161,590799.4356,6136686.734,132124.2,5522.084995,N,1025.958176,E,4,11,1,22.47,M,39.413,M,1.2,0013*7A,,new_Manhole Cover,,161,-,-,-,-,-
371,458,204,590795.6107,6136722.531,120901.6,5522.104331,N,1025.955254,E,4,13,0.9,22.491,M,39.413,M,1.6,0013*72,,new_Manhole Cover,,204,-,-,-,-,-
372,459,205,590769.0811,6136719.975,120937.1,5522.103247,N,1025.930097,E,4,12,1.1,22.577,M,39.413,M,1.1,0013*71,,new_Manhole Cover,,205,-,-,-,-,-
373,460,206,590741.3365,6136717.282,121015.15,5522.102103,N,1025.903788,E,4,14,0.8,22.591,M,39.413,M,1.1,0013*7F,,new_Manhole Cover,,206,-,-,1034152859,-,-
374,461,207,590711.4762,6136714.213,121050.45,5522.10078,N,1025.87547,E,4,12,1,22.431,M,39.413,M,1.5,0013*76,,new_Manhole Cover,,207,-,-,-,-,-
375,500,207,590711.4666,6136714.156,122624.7,5522.10075,N,1025.87546,E,4,10,1.2,22.426,M,39.413,M,1.7,0013*7F,,new_Manhole Cover,,207,-,-,-,-,-
376,578,234,590754.551,6136747.526,130811.45,5522.118258,N,1025.916883,E,4,10,1.1,22.459,M,39.413,M,1.5,0013*7A,,new_Manhole Cover,,234,-,-,1034153067,-,-
377,582,235,590738.753,6136746.038,131115.2,5522.117631,N,1025.901904,E,4,8,1.7,22.44,M,39.413,M,1.2,0013*79,,new_Manhole Cover,,235,-,-,1034153298,-,-
378,584,241,590708.657,6136743.191,131234.55,5522.11643,N,1025.873366,E,4,6,4.8,22.376,M,39.413,M,1.5,0013*7B,,new_Manhole Cover,,241,-,-,1034152861,-,-
379,535,244,590702.9237,6136751.332,124826.05,5522.120882,N,1025.868099,E,4,10,1,22.398,M,39.413,M,1,0013*78,,new_Manhole Cover,,244,-,-,-,-,-
380,573,251,590789.5104,6136789.94,130531.75,5522.140731,N,1025.950793,E,4,9,1.7,22.424,M,39.413,M,1.8,0013*7A,,new_Manhole Cover,,251,-,-,1034152827,-,-
381,577,253,590791.4259,6136751.23,130715.15,5522.119845,N,1025.951852,E,4,8,1.3,22.419,M,39.413,M,1.1,0013*70,,new_Manhole Cover,,253,-,-,1034152828,-,-
382,532,262,590705.7489,6136782.17,124712,5522.137472,N,1025.871372,E,4,7,2.2,22.409,M,39.413,M,1,0013*76,,new_Manhole Cover,,262,-,-,1034153061,-,-
383,565,263,590709.3741,6136787.354,130121.7,5522.140226,N,1025.874904,E,4,6,2.8,22.933,M,39.413,M,1.7,0013*72,,new_Manhole Cover,,263,-,-,-,-,-
384,529,268,590702.352,6136818.406,124530.5,5522.15704,N,1025.868863,E,4,7,2.5,22.436,M,39.413,M,1.5,0013*78,,new_Manhole Cover,,268,-,-,1034153057,-,-
385,523,279,590785.7543,6136826.371,124129.2,5522.160408,N,1025.947948,E,4,8,1.8,22.365,M,39.413,M,1.2,0013*77,,new_Manhole Cover,,279,-,-,1034152826,-,-
386,546,279,590785.7427,6136826.383,125314.95,5522.160415,N,1025.947937,E,4,9,2,22.379,M,39.413,M,0.9,0013*7A,,new_Manhole Cover,,279,-,-,1034152826,-,-
387,349,366,590715.752,6136644.887,110934.85,5522.063368,N,1025.878168,E,4,14,0.9,23.561,M,39.413,M,1.9,0007*79,,new_Manhole Cover,Stone,366,-,-,-,-,-
388,509,525,590746.1371,6136681.342,122953.05,5522.082679,N,1025.907632,E,4,11,1,22.581,M,39.413,M,1,0013*71,,new_Manhole Cover,,525,-,-,1103665858,-,-
389,322,8,590757.7288,6136656.19,104326.55,5522.068994,N,1025.918113,E,4,10,1.6,23.608,M,39.415,M,1.5,0000*70,,new_Trash Can,,8,-,-,-,-,-
390,314,14,590756.1561,6136672.234,104047.5,5522.077659,N,1025.916936,E,4,12,0.9,23.568,M,39.415,M,1.5,0000*70,,new_Trash Can,,14,-,-,-,-,-
391,327,32,590743.3161,6136670.812,104528.75,5522.077035,N,1025.904758,E,4,13,0.9,23.509,M,39.415,M,1.8,0000*7B,,new_Trash Can,,32,-,-,-,-,-
392,323,39,590746.9766,6136655.073,104403.8,5522.068511,N,1025.907915,E,4,11,1.2,23.625,M,39.415,M,0.8,0000*7D,,new_Trash Can,,39,-,-,-,-,-
393,348,57,590721.8714,6136645.452,110911.65,5522.063604,N,1025.88397,E,4,10,1,23.717,M,39.413,M,0.6,0007*77,,new_Trash Can,,57,-,-,-,-,-
394,356,63,590703.0958,6136650.249,111237.4,5522.066397,N,1025.866295,E,4,14,1,23.574,M,39.413,M,1.4,0007*75,,new_Trash Can,,63,-,-,-,-,-
395,361,71,590685.1009,6136652.387,111459.6,5522.067749,N,1025.849308,E,4,14,1,23.767,M,39.413,M,1.6,0007*7B,,new_Trash Can,,71,-,-,-,-,-
396,431,260,590695.1262,6136771.777,115438.15,5522.131988,N,1025.861117,E,4,9,1.6,23.53,M,39.413,M,1.1,0013*75,,new_Trash Can,,260,-,-,-,-,-
397,429,261,590693.4758,6136787.422,115357.2,5522.140438,N,1025.859859,E,4,11,1.1,23.593,M,39.413,M,1.2,0013*75,,new_Trash Can,,261,-,-,-,-,-
398,305,3,590777.0489,6136656.142,103709.2,5522.068754,N,1025.936395,E,4,13,1.1,23.354,M,39.415,M,1.2,0000*7D,,new_Tree,,3,-,-,1103670673,-,-
399,317,12,590757.5657,6136666.955,104153.4,5522.074798,N,1025.918168,E,4,9,1.3,23.529,M,39.415,M,1.4,0000*7C,,new_Tree,,12,-,-,1103670581,-,-
400,313,16,590757.5551,6136674.776,104024.6,5522.079014,N,1025.91831,E,4,11,1,23.535,M,39.415,M,1.6,0000*79,,new_Tree,,16,-,-,1103670972,-,-
401,312,17,590762.1968,6136673.784,103954.95,5522.078427,N,1025.922683,E,4,11,0.9,23.566,M,39.415,M,2,0000*7A,,new_Tree,,17,-,-,1103670695,-,-
402,311,18,590766.682,6136674.915,103935.35,5522.078987,N,1025.92695,E,4,12,0.9,23.483,M,39.415,M,1.4,0000*73,,new_Tree,,18,-,-,1103670861,-,-
403,299,19,590781.8109,6136675.47,103428.4,5522.079119,N,1025.941278,E,4,12,0.9,23.628,M,39.415,M,1.4,0000*70,,new_Tree,,19,-,-,1103670597,-,-
404,297,20,590787.1209,6136673.71,103346.35,5522.078111,N,1025.946269,E,4,12,0.9,23.564,M,39.415,M,1.4,0000*7B,,new_Tree,,20,-,-,1103670846,-,-
405,296,21,590788.9857,6136676.598,103311.2,5522.079647,N,1025.94809,E,4,12,0.9,23.658,M,39.415,M,1.2,0000*7C,,new_Tree,,21,-,-,1103670869,-,-
406,332,40,590745.1351,6136654.44,104742.3,5522.068191,N,1025.906161,E,4,8,2.1,23.543,M,39.415,M,1.3,0000*75,,new_Tree,,40,-,-,1103670568,-,-
407,331,41,590743.4234,6136658.749,104710.95,5522.070532,N,1025.904625,E,4,11,1.2,23.837,M,39.415,M,2,0000*73,,new_Tree,,41,-,-,1103670364,-,-
408,328,42,590741.7417,6136672.329,104544.8,5522.07787,N,1025.903297,E,4,12,0.9,23.54,M,39.415,M,1.8,0000*7B,,new_Tree,,42,-,-,1103670519,-,-
409,338,43,590736.5876,6136671.504,105144.25,5522.077482,N,1025.898404,E,4,9,1.4,23.445,M,39.415,M,1.3,0000*7B,,new_Tree,,43,-,-,1103670984,-,-
410,340,45,590726.1233,6136670.573,105226.8,5522.077097,N,1025.888482,E,4,12,0.9,23.503,M,39.415,M,0.8,0000*7B,,new_Tree,,45,-,-,1103670678,-,-
411,341,46,590721.9498,6136670.655,105248.35,5522.077187,N,1025.884534,E,4,10,1.1,23.564,M,39.415,M,1.4,0000*73,,new_Tree,,46,-,-,1103670700,-,-
412,344,49,590724.9094,6136652.061,105837.7,5522.067133,N,1025.886973,E,4,8,1.9,23.558,M,39.415,M,1.7,0000*7B,,new_Tree,,49,-,-,1103670391,-,-
413,343,50,590729.0206,6136651.369,105428.35,5522.066714,N,1025.890851,E,4,9,1.7,23.529,M,39.415,M,1.4,0000*70,,new_Tree,,50,-,-,1103670754,-,-
414,334,51,590739.6705,6136653.331,104952.7,5522.067653,N,1025.900967,E,4,7,2.1,23.425,M,39.415,M,5.7,0000*7B,,new_Tree,,51,-,-,1103670514,-,-
415,351,58,590712.6923,6136650.558,111027.95,5522.066458,N,1025.875383,E,4,16,0.7,23.532,M,39.413,M,0.9,0007*75,,new_Tree,,58,-,-,1103670406,-,-
416,352,59,590711.4911,6136647.46,111049.85,5522.064801,N,1025.874186,E,4,16,0.7,23.698,M,39.413,M,0.9,0007*76,,new_Tree,,59,-,-,1103670433,-,-
417,353,60,590708.6297,6136644.041,111124.85,5522.06299,N,1025.871412,E,4,15,0.7,23.275,M,39.413,M,1.9,0007*74,,new_Tree,,60,-,-,-,-,-
418,354,61,590706.8367,6136647.435,111151.85,5522.064839,N,1025.869781,E,4,16,0.7,23.329,M,39.413,M,0.9,0007*70,,new_Tree,,61,-,-,1103670542,-,-
419,359,69,590691.6287,6136656.122,111413.15,5522.06969,N,1025.855557,E,4,14,0.9,23.631,M,39.413,M,1.1,0007*7B,,new_Tree,,69,-,-,-,-,-
420,363,72,590686.0468,6136658.189,111624.15,5522.070866,N,1025.850316,E,4,12,1,24.185,M,39.413,M,1.1,0007*79,,new_Tree,,72,-,-,1103670394,-,-
421,364,73,590689.6194,6136661.276,111715.7,5522.07249,N,1025.853757,E,4,13,1,23.804,M,39.413,M,1.7,0007*71,,new_Tree,,73,-,-,1103670759,-,-
422,365,74,590685.5844,6136663.812,111735,5522.073902,N,1025.849987,E,4,10,1.1,24.036,M,39.413,M,2,0007*7C,,new_Tree,,74,-,-,1103670586,-,-
423,372,83,590673.4474,6136687.416,112114.4,5522.086758,N,1025.83896,E,4,9,1.1,24.349,M,39.413,M,1.4,0007*74,,new_Tree,,83,-,-,1103670627,-,-
424,369,89,590697.5662,6136679.785,111952.4,5522.082378,N,1025.861637,E,4,15,0.8,23.457,M,39.413,M,2.4,0007*70,,new_Tree,,89,-,-,1103670783,-,-
